featureid	Intercept	meteor_season[T.spring]	meteor_season[T.summer]	meteor_season[T.winter]	bbp_anomaly[T.TRUE]
02fde62f44c34049b0454c578bd250bc	-0.38575764231696397	0.08715088450857689	0.22135791609422562	-0.5790450954392394	-0.028425567414753772
030aba3d38a172f2c00a6d82053c7e0b	-0.4181243092597988	0.11475683534094383	-0.41091772487028244	-0.035142400260254725	-0.060396425988667346
032475cb7628c6561c6b9edafc86f3df	-0.9147805762322196	-0.7873516181060554	-0.509164537690717	1.6937917089507133	1.9484285781121322
03276070f119af608acaf6dd683ff1b8	0.19118402480766505	-0.5637254140382142	1.6410701019539058	-0.7331383460715255	-0.8930716222190789
035445b7cf05c9bcf3a4d1be6893dc83	0.961454610821459	1.5582475789780288	-0.461260701917249	0.21482380390615763	-1.2625093093180588
03660bf4ef6322bd7093942bb2cf217b	-0.36541222825958997	-0.37568958318284285	-0.40808131863935593	0.4051153278395683	-0.62117911186456
037fa7d168bca82c15e252900eaaab96	0.750960807797167	0.04333330476233055	1.322864030100268	0.18360646725149454	-0.10981857087849889
038a195f069cdf6c8d1008eac1b52e6d	1.9479958820311758	0.27823342168280174	0.9221524936927974	0.43939920425863566	0.0835272738671371
0397af8c72346657314df4ae0d23d7d6	0.481543402668688	1.0081108936066299	-0.25739576985700907	0.4705394125029594	0.1971587607598373
0450513499b0aa8d114d784a754ed25d	-0.840990651849058	-0.24189733183434914	-0.28570743968351486	-0.3662737095311144	-0.3265972664618406
0463ded8fe945094ed0f48bc2a1aef06	0.07821036457702846	0.003082764982667463	0.8439933998359859	-0.6940138274386385	-0.7764893403315476
047521edf6cced2a5671c4e699d6180e	-0.709535439017559	-0.3500660828357054	-0.34110900332792404	0.044450304512694494	0.12491197082758632
04e8cca12504e7c2df98d897bf20b756	-0.840990651849058	-0.24189733183434914	-0.28570743968351486	-0.3662737095311144	-0.3265972664618406
04f8850de78a3bbdd608cafdb1db51fd	-0.6501569491656092	-0.5407573602204634	-0.4219940560088933	0.7311491584822685	0.8849534461236077
0522f49ab991ad739ae30ad07a1538ab	-0.6879061353237876	0.20653666341253896	-0.34588011672361496	-0.47967667221574395	0.12079477998972621
0532b1b2a32b52aa62621eeaa0c23401	-0.20174286187007695	1.1871756442780166	-0.02036711146696213	-0.4915691399529418	0.9978604981637078
053f3bce9fff319576fe3d0e5975494a	-0.6879061353237876	0.20653666341253896	-0.34588011672361496	-0.47967667221574395	0.12079477998972621
061f0d6ceac2c1abc1f27f426a1e6a47	0.5982922124831411	-0.29240776813081215	2.3118145210518053	-0.9270356306388834	-0.9936958184504441
066e505f07e8b22db5c6ebffe445f948	0.19925789117500514	1.3763764032120385	-0.3856993572936833	-0.609382533426567	1.4395832488274642
06e23ae5fda1126b950b17b4c2feb655	-0.47566526800706654	-0.038118826509031756	1.593773101068896	-0.9306847387507418	1.4796995589470932
0740d1363c1c450d930d73a8632a87d5	0.573988835808489	-0.6626087895636887	-0.7068289475665868	2.129129014019683	-1.7936569979453019
075ade115247c589f52d0444a81ee9e0	1.273212890621875	0.5617269405121474	2.4300315124763667	0.3054978466078788	-0.18402146604298686
07c262fd43adf4c75d31c3c10bf2fbef	-0.13756980419471354	-0.45488582766107033	0.9813561184181392	-0.6083762729123077	-0.634613149430745
07d90b270292c4834907a20806ad2b7f	3.2838322925536376	-2.5069240204100938	-2.373613144658643	2.032955966000274	-0.6753064176106385
07edab227a5c455a5d6b93fa7307e4ad	0.4392381119696829	0.24105275952765037	0.388714884020251	0.9354259586379081	0.570376581881054
0802c86bc7055ced5332e34b914d8d77	0.2726639318434927	-0.6449412724976868	1.535723660684985	-0.35675612926034717	-0.5397574832701615
0824555c0e6e28afc6abdf9ebe38053f	-0.840990651849058	-0.24189733183434914	-0.28570743968351486	-0.3662737095311144	-0.3265972664618406
0830b7753ddb69751d93105d59971102	1.2353002834288818	-1.0002985469107957	2.869444821573656	-1.2197792315438232	-1.959887795712941
083d94a970134a345fa1367eb7b2b967	-0.709535439017559	-0.3500660828357054	-0.34110900332792404	0.044450304512694494	0.12491197082758632
08ccaad85f316e93f214ccb728dea7b0	0.005541126724933676	2.156436694502321	-0.23134550025327805	-0.12999508618860034	1.2373845050072738
08e2c2135187c18b73cb6e4f0b055ab3	-0.5483730924160746	-0.2925336233382554	-0.5372209208236516	1.3483491754576713	1.4804751345849105
0988d5f369fb22728aed0d8369142c16	-0.840990651849058	-0.24189733183434914	-0.28570743968351486	-0.3662737095311144	-0.3265972664618406
09bd6a418bc34fcf65c462a8a76f9af6	1.4129094886748526	-0.057204591393980486	2.299578402735156	0.2546338653609306	-0.2175373962187681
09ca5960fb1765dfbba11992dd27d641	-0.5451805633337763	-0.3188354245429368	-0.35387888123853806	0.1009192085310966	-0.480023764636508
09d3b2acfb764db008d6bc1978645a05	-0.007806767228391465	-0.5755926243071885	0.049673412538927764	-0.2517421626999834	-0.18245922830342387
